VersionTRD,CodigoReferencia,CodigoGeografico,CodigoSerie,Serie,CodigoSubserie,Subserie,CodigoSerieSubserie,Asunto,EstadoExpediente,FechaCierre,EstadoFaseArchivo,Volumen,NoFolios,NumeroDocumentos,FechaInicial,FechaFinal,NumeroCajaCustodioASE,NumeroCarpetaCustodioASE,Deposito,Area,Piso,TipoMobiliario,Bloque,Lado,Estante,Entrepaño,NumeroCajaFisica,NumeroCarpetaFisica,UbicacionArchivoGestion,UbicacionArchivoCentralASE,UbicacionArchivoHistorico,Unidadqueelaboró,Contenido,NumerodeOrden,Fondo,Subfondo,Seccion,Subseccion,UnidadConservacionySoporte,ArchivoaTransferir,Observaciones,AgrupacionDocumental,Disposicion Final,NumeroCajaCustodio,NumeroCarpetaCustodio,Estado,HojaOrigen
,VRAC-FAC-CEA-DEP-DAD,BOG,,INFORMES,,INFORME EVENTO,,INFORMES DE ACTIVIDADES Y GESTIÓN,CERRADO,01/01/2017,ARCHIVO HISTORICO,2,38,,01/01/2017,01/01/2017,,,DC,,,RO,21,A,2,4,26,877,,,B21-LA-ES2-EN4-CJ26-CP877,DEPARTAMENTO DE ADMINISTRACION,INFORME,9,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DEPARTAMENTO DE ADMINISTRACION,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADEPDAD2023
,VRAC-FAC-CEA-DEP-DAD,BOG,,EVENTOS,,EVENTOS INSTITUCIONALES,,EVENTOS INSTITUCIONALES ,CERRADO,01/10/2016,ARCHIVO HISTORICO,2,77,,27/01/2015,01/10/2016,,,DC,,,RO,20,B,5,7,23,848,,,B20-LB-ES5-EN7-CJ23-CP848,DEPARTAMENTO DE ADMINISTRACION,"CARTAS
INFORMES",23,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DEPARTAMENTO DE ADMINISTRACION,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADEPDAD2019
,VRAC-FAC-CEA-PRE-CAE,BOG,,ACREDITACION,,ACREDITACION DE PROGRAMAS ACADEMICOS,,CONVENIO SIGUEME,CERRADO,06/02/2002,ARCHIVO HISTORICO,2,,,11/04/2000,06/02/2002,,,DC,,,RO,16,B,3,7,11,750,,,B16-LB-ES3-EN7-CJ11-CP750,,"CARTAS
INTERCAMBIO
FORMATOS
PLANES DE ESTUDIO",47,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ADMINISTRACION DE EMPRESAS,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEAPRECAE2018
,VRAC-FAC-CEA-PRE-CAE,BOG,,ACREDITACION,,ACREDITACION DE PROGRAMAS ACADEMICOS,,HOJAS DE VIDA DE PROFESORES,CERRADO,10/02/2006,ARCHIVO HISTORICO,2,,,01/01/2004,10/02/2006,,,DC,,,RO,16,B,3,7,12,756,,,B16-LB-ES3-EN7-CJ12-CP756,,PROFESORES DE CATEDRA DEL DEPARTAMENTO DE ADMINISTRACION DE EMPRESAS,53,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ADMINISTRACION DE EMPRESAS,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEAPRECAE2018
,VRAC-FAC-CEA-DF,BOG,,ACTAS,,ACTAS DEL COMITE DE INVESTIGACION,1.9,ACTAS COMITE DE INVESTIGACION Y ETICA (2/2),CERRADO,11/11/2016,ARCHIVO HISTORICO,2,146,,09/02/2016,11/11/2016,,,DC,,,RO,,,,,324,5001,,,CJ324-CP5001,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"ACTAS
PRESENTACION DE PROYECTOS
MINUTAS",4,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 1,9",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-PRE-CAE,BOG,,ACREDITACION,,ACREDITACION DE PROGRAMAS ACADEMICOS,,HISTORIA DE LA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CERRADO,12/12/2003,ARCHIVO HISTORICO,2,,,09/10/1985,12/12/2003,,,DC,,,RO,16,B,3,5,6,704,,,B16-LB-ES3-EN5-CJ6-CP704,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,"ORIGEN DEL PROGRAMA DE ADMINISTRACION DE EMPRESAS POR PATRICIA CHACON
ORGANIGRAMA DEL DEPARTAMENTO Y CARRERA
ESTRUCTURA
PLANES DE ESTUDIO DE 1970 A 1997",1,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ADMINISTRACION DE EMPRESAS,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEAPRECAE2018
,VRAC-FAC-CEA-PRE-CAE,BOG,,ACREDITACION,,ACREDITACION DE PROGRAMAS ACADEMICOS,,INFORMACION DE AUTOEVALUACION PARA LA ACREDITACION VOLUNTARIA,CERRADO,13/02/2007,ARCHIVO HISTORICO,2,,,20/04/2006,13/02/2007,,,DC,,,RO,16,B,4,2,17,789,,,B16-LB-ES4-EN2-CJ17-CP789,,"PROCESOS DISCIPLINARIOS
CARTAS",86,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ADMINISTRACION DE EMPRESAS,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEAPRECAE2018
,VRAC-FAC-CEA-PRE-CEC,BOG,,ACREDITACION,,ACREDITACION DE PROGRAMAS ACADEMICOS,,RESOLUCION DE ACREDITACION,CERRADO,15/01/2015,ARCHIVO HISTORICO,2,98,,08/07/2011,15/01/2015,,,DC,,,RO,21,A,2,3,25,868,,,B21-LA-ES2-EN3-CJ25-CP868, CARRERA DE ECONOMIA,INFORMES ACREDITACION,20,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ECONOMIA,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,,MAESTDPVRACFACCEAPRECEC2022
,VRAC-FAC-CEA-DEP-DAD,BOG,,EVENTOS ,,EVENTOS INSTITUCIONALES,,CORRESPONDENCIA,CERRADO,19/02/2014,ARCHIVO HISTORICO,2,42,,16/06/2011,19/02/2014,,,DC,,,RO,21,A,2,4,26,869,,,B21-LA-ES2-EN4-CJ26-CP869,DEPARTAMENTO DE ADMINISTRACION,"INFORME
PRESUPUESTO
ASISTENTES",1,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DEPARTAMENTO DE ADMINISTRACION,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADEPDAD2023
,VRAC-FAC-CEA-PRE-CAE,BOG,,ACREDITACION,,ACREDITACION DE PROGRAMAS ACADEMICOS,,"ASIGNATURAS COMPLEMENTARIAS
SIU",CERRADO,22/04/2008,ARCHIVO HISTORICO,2,,,29/09/2006,22/04/2008,,,DC,,,RO,16,B,4,1,15,774,,,B16-LB-ES4-EN1-CJ15-CP774,,"ASIGNATURAS COMPLEMENTARIAS SIU
PROGRAMA ADMINISTRACION DE EMPRESAS",71,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ADMINISTRACION DE EMPRESAS,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEAPRECAE2018
,VRAC-FAC-CEA-PRE-CAE,BOG,,ACREDITACION,,ACREDITACION DE PROGRAMAS ACADEMICOS,,INFORME DE AUTOEVALUACION PARA LA ACREDITACION VOLUNTARIA,CERRADO,24/06/2003,ARCHIVO HISTORICO,2,,,08/04/2003,24/06/2003,,,DC,,,RO,16,B,3,6,9,734,,,B16-LB-ES3-EN6-CJ9-CP734,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,"PROCESO DE REFLEXION Y EVALUACION CURRICULAR
COMITE
ACTAS",31,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ADMINISTRACION DE EMPRESAS,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEAPRECAE2018
,VRAC-FAC-CEA-PRE-CEC,BOG,,ACTAS,,ACTAS DEL COMITE DE CARRERA,,ACTAS,CERRADO,26/06/2019,ARCHIVO HISTORICO,2,60,,09/03/2010,26/06/2019,,,DC,,,RO,21,A,2,3,25,859,,,B21-LA-ES2-EN3-CJ25-CP859,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ACTAS,10,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ECONOMIA,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEAPRECEC2022
,VRAC-FAC-CEA-PRE-CEC,BOG,,INVENTARIOS,,INVENTARIO DE DOCUMENTOS Y ARCHIVO,,INVENTARIO DE DOCUMENTOS Y ARACHIVO,CERRADO,27/04/2018,ARCHIVO HISTORICO,2,205,,29/04/2014,27/04/2018,,,DC,,,RO,21,A,2,3,25,865,,,B21-LA-ES2-EN3-CJ25-CP865,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,"ACTAS DE ENTREGA DE ARCHIVO
INVENTARIOS DE ARCHIVO",16,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ECONOMIA,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEAPRECEC2022
,VRAC-FAC-CEA-DEP-DAD,BOG,,EVENTOS,,EVENTOS INSTITUCIONALES,,SIMPOSIO DE FINANZAS,CERRADO,28/09/2012,ARCHIVO HISTORICO,2,95,,01/01/2012,28/09/2012,,,DC,,,RO,20,B,5,7,23,845,,,B20-LB-ES5-EN7-CJ23-CP845,DEPARTAMENTO DE ADMINISTRACION,"INFORME
ENCUESTA
HOJAS DE VIDA",20,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DEPARTAMENTO DE ADMINISTRACION,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADEPDAD2019
,VRAC-FAC-CEA-DF,BOG,,ACTAS,,ACTAS DEL COMITE DE INVESTIGACION,1.9,ACTAS COMITE DE INVESTIGACION Y ETICA (1/2),CERRADO,31/07/2015,ARCHIVO HISTORICO,2,171,,15/04/2015,31/07/2015,,,DC,,,RO,,,,,324,4998,,,CJ324-CP4998,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"ACTAS
PRESENTACION DE PROYECTOS",1,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 1,9",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-PRE-CAE,BOG,,ACREDITACION,,ACREDITACION DE PROGRAMAS ACADEMICOS,,HOJAS DE VIDA DE PROFESORES,CERRADO,01/01/2007,ARCHIVO HISTORICO,3,,,30/01/2004,01/01/2007,,,DC,,,RO,16,B,3,7,12,755,,,B16-LB-ES3-EN7-CJ12-CP755,,PROFESORES DE CATEDRA DEL DEPARTAMENTO DE ADMINISTRACION DE EMPRESAS,52,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ADMINISTRACION DE EMPRESAS,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEAPRECAE2018
,VRAC-FAC-CEA-PRE-CAE,BOG,,ACREDITACION,,ACREDITACION DE PROGRAMAS ACADEMICOS,,INFORME DE AUTOEVALUACION PARA LA ACREDITACION VOLUNTARIA,CERRADO,01/10/2003,ARCHIVO HISTORICO,3,,,01/12/2002,01/10/2003,,,DC,,,RO,16,B,4,2,19,806,,,B16-LB-ES4-EN2-CJ19-CP806,,"ANEXOS 1 AL 11 MISION Y PROYECTO EDUCATIVO
REGLAMENTO UNIDADES ACADEMICAS
ESTRUCTURA ORGANIZACIONAL
PLANEACION UNIVERSITARIA 2002 A 2006
ESTATUTOS
REGLAMENTO ORGANICO
REGLAMENTO DEL PROFESORADO
REGLAMENTO DEL PERSONAL ADMINISTRATIVO
NORMAS PARA EL USO DE RECURSOS COMPUTACIONALES E INTERNET",103,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ADMINISTRACION DE EMPRESAS,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEAPRECAE2018
,VRAC-FAC-CEA-PRE-CAE,BOG,,ACREDITACION,,ACREDITACION DE PROGRAMAS ACADEMICOS,,CONVENIO SIGUEME,CERRADO,17/03/2003,ARCHIVO HISTORICO,3,,,14/10/2001,17/03/2003,,,DC,,,RO,16,B,3,7,11,749,,,B16-LB-ES3-EN7-CJ11-CP749,,"CARTAS
PLANES DE ESTUDIO",46,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ADMINISTRACION DE EMPRESAS,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEAPRECAE2018
,VRAC-FAC-CEA-DEP-DAD,BOG,,EVENTOS,,EVENTOS INSTITUCIONALES,,SIMPOSIO DE FINANZAS,CERRADO,17/06/2016,ARCHIVO HISTORICO,3,202,,17/06/2014,17/06/2016,,,DC,,,RO,20,B,5,7,22,837,,,B20-LB-ES5-EN7-CJ22-CP837,DEPARTAMENTO DE ADMINISTRACION,"INFORMES DE GESTION
INFORMES DE ACTIVIDADES
CARTAS",12,PONTIFICIA UNIVERSIDAD JAVERIANA,PONTIFICIA UNIVERSIDAD JAVERIANA,PONTIFICIA UNIVERSIDAD JAVERIANA,PONTIFICIA UNIVERSIDAD JAVERIANA,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADEPDAD2019
,VRAC-FAC-CEA-PRE-CEC,BOG,,INVENTARIOS,,INVENTARIO DE DOCUMENTOS Y ARCHIVO,,INVENTARIO DE DOCUMENTOS Y ARACHIVO,CERRADO,19/09/2019,ARCHIVO HISTORICO,3,200,,27/04/2018,19/09/2019,,,DC,,,RO,21,A,2,3,25,866,,,B21-LA-ES2-EN3-CJ25-CP866,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,"ACTAS DE ENTREGA DE ARCHIVO
INVENTARIOS DE ARCHIVO",17,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ECONOMIA,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEAPRECEC2022
,VRAC-FAC-CEA-DEP-DAD,BOG,,EVENTOS ,,EVENTOS INSTITUCIONALES,,CORRESPONDENCIA,CERRADO,19/12/2014,ARCHIVO HISTORICO,3,42,,19/02/2014,19/12/2014,,,DC,,,RO,21,A,2,4,26,871,,,B21-LA-ES2-EN4-CJ26-CP871,DEPARTAMENTO DE ADMINISTRACION,"INFORME
PRESUPUESTO
ASISTENTES",3,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DEPARTAMENTO DE ADMINISTRACION,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADEPDAD2023
,VRAC-FAC-CEA-PRE-CAE,BOG,,ACREDITACION,,ACREDITACION DE PROGRAMAS ACADEMICOS,,"ASIGNATURAS COMPLEMENTARIAS
SIU",CERRADO,22/04/2008,ARCHIVO HISTORICO,3,,,22/04/2008,22/04/2008,,,DC,,,RO,16,B,4,1,15,775,,,B16-LB-ES4-EN1-CJ15-CP775,,"ASIGNATURAS COMPLEMENTARIAS SIU
PROGRAMA ADMINISTRACION DE EMPRESAS",72,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ADMINISTRACION DE EMPRESAS,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEAPRECAE2018
,VRAC-FAC-CEA-PRE-CAE,BOG,,ACREDITACION,,ACREDITACION DE PROGRAMAS ACADEMICOS,,INFORMACION DE AUTOEVALUACION PARA LA ACREDITACION VOLUNTARIA,CERRADO,31/10/2007,ARCHIVO HISTORICO,3,,,30/11/2003,31/10/2007,,,DC,,,RO,16,B,4,1,16,783,,,B16-LB-ES4-EN1-CJ16-CP783,,"PROCESOS DISCIPLINARIOS
CARTAS",80,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ADMINISTRACION DE EMPRESAS,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEAPRECAE2018
,VRAC-FAC-CEA-DEP-DAD,BOG,,EVENTOS,,EVENTOS INSTITUCIONALES,,EVENTOS INSTITUCIONALES ,CERRADO,,ARCHIVO HISTORICO,3,,,,,,,DC,,,RO,,,,,,,,,,DEPARTAMENTO DE ADMINISTRACION,,25,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DEPARTAMENTO DE ADMINISTRACION,CARPETA,ARCHIVO HISTORICO,ESTA CARPETA NO INGRESO EN LA TRANSFERENCIA DOCUMENTAL,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADEPDAD2019
,VRAC-FAC-CEA-PRE-CAE,BOG,,ACREDITACION,,ACREDITACION DE PROGRAMAS ACADEMICOS,,HOJAS DE VIDA DE PROFESORES,CERRADO,01/01/2007,ARCHIVO HISTORICO,4,,,01/01/2006,01/01/2007,,,DC,,,RO,16,B,3,7,12,760,,,B16-LB-ES3-EN7-CJ12-CP760,,"OTROS DEPARTAMENTOS
CONTADURIA PUBLICA Y ECONOMIA",57,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ADMINISTRACION DE EMPRESAS,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEAPRECAE2018
,VRAC-FAC-CEA-PRE-CEC,BOG,,INVENTARIOS,,INVENTARIO DE DOCUMENTOS Y ARCHIVO,,INVENTARIO DE DOCUMENTOS Y ARACHIVO,CERRADO,05/02/2020,ARCHIVO HISTORICO,4,45,,28/09/2019,05/02/2020,,,DC,,,RO,21,A,2,3,25,867,,,B21-LA-ES2-EN3-CJ25-CP867,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,"ACTAS DE ENTREGA DE ARCHIVO
INVENTARIOS DE ARCHIVO",18,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ECONOMIA,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEAPRECEC2022
,VRAC-FAC-CEA-DEP-DAD,BOG,,EVENTOS,,EVENTOS INSTITUCIONALES,,SIMPOSIO DE FINANZAS,CERRADO,11/10/2017,ARCHIVO HISTORICO,4,201,,13/10/2015,11/10/2017,,,DC,,,RO,20,B,5,7,23,841,,,B20-LB-ES5-EN7-CJ23-CP841,DEPARTAMENTO DE ADMINISTRACION,"INFORMES DE GESTION
INFORMES DE ACTIVIDADES
CARTAS",16,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DEPARTAMENTO DE ADMINISTRACION,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADEPDAD2019
,VRAC-FAC-CEA-PRE-CAE,BOG,,ACREDITACION,,ACREDITACION DE PROGRAMAS ACADEMICOS,,INFORMACION DE AUTOEVALUACION PARA LA ACREDITACION VOLUNTARIA,CERRADO,14/11/2007,ARCHIVO HISTORICO,4,,,04/09/2006,14/11/2007,,,DC,,,RO,16,B,4,1,16,784,,,B16-LB-ES4-EN1-CJ16-CP784,,"PROCESOS DISCIPLINARIOS
CARTAS",81,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ADMINISTRACION DE EMPRESAS,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEAPRECAE2018
,VRAC-FAC-CEA-DEP-DAD,BOG,,ACTIVIDADES DE SERVICIO ,,ACTIVIDADES DE SERVICIO ,,CORRESPONDENCIA,CERRADO,15/10/2015,ARCHIVO HISTORICO,4,197,,20/09/2013,15/10/2015,,,DC,,,RO,20,B,5,7,22,833,,,B20-LB-ES5-EN7-CJ22-CP833,DEPARTAMENTO DE ADMINISTRACION,"CARTAS
SOLICITUDES",8,PONTIFICIA UNIVERSIDAD JAVERIANA,PONTIFICIA UNIVERSIDAD JAVERIANA,PONTIFICIA UNIVERSIDAD JAVERIANA,PONTIFICIA UNIVERSIDAD JAVERIANA,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADEPDAD2019
,VRAC-FAC-CEA-PRE-CAE,BOG,,ACREDITACION,,ACREDITACION DE PROGRAMAS ACADEMICOS,,INFORME DE AUTOEVALUACION PARA LA ACREDITACION VOLUNTARIA,CERRADO,31/10/2003,ARCHIVO HISTORICO,4,,,06/06/2003,31/10/2003,,,DC,,,RO,16,B,3,6,9,733,,,B16-LB-ES3-EN6-CJ9-CP733,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,"PROCESO DE REFLEXION Y EVALUACION CURRICULAR
COMITE
ACTAS",30,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ADMINISTRACION DE EMPRESAS,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEAPRECAE2018
,VRAC-FAC-CEA-PRE-CAE,BOG,,ACREDITACION,,ACREDITACION DE PROGRAMAS ACADEMICOS,,INFORME DE AUTOEVALUACION PARA LA ACREDITACION VOLUNTARIA,CERRADO,01/01/2004,ARCHIVO HISTORICO,5,,,15/04/2002,01/01/2004,,,DC,,,RO,16,B,3,6,10,743,,,B16-LB-ES3-EN6-CJ10-CP743,,"MEMORIA METODOLOGICA
MISION Y PROYECTO EDUCATIVO
REGLAMENTO DE UNIDADES ACADEMICAS
ESTRUCTURA ORGANIZACIONAL
PLANEACION UNIVERSITARIA
ESTATUTOS",40,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ADMINISTRACION DE EMPRESAS,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEAPRECAE2018
,VRAC-FAC-CEA-DEP-DAD,BOG,,EVENTOS ,,EVENTOS INSTITUCIONALES,,CORRESPONDENCIA,CERRADO,05/11/2015,ARCHIVO HISTORICO,5,153,,19/01/2015,05/11/2015,,,DC,,,RO,21,A,2,4,26,872,,,B21-LA-ES2-EN4-CJ26-CP872,DEPARTAMENTO DE ADMINISTRACION,"INFORME
PRESUPUESTO
ASISTENTES",4,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DEPARTAMENTO DE ADMINISTRACION,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADEPDAD2023
,VRAC-FAC-CEA-PRE-CAE,BOG,,ACREDITACION,,ACREDITACION DE PROGRAMAS ACADEMICOS,,INFORMACION DE AUTOEVALUACION PARA LA ACREDITACION VOLUNTARIA,CERRADO,11/02/2008,ARCHIVO HISTORICO,5,,,10/02/2006,11/02/2008,,,DC,,,RO,16,B,4,2,17,788,,,B16-LB-ES4-EN2-CJ17-CP788,,"PROCESOS DISCIPLINARIOS
CARTAS",85,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ADMINISTRACION DE EMPRESAS,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEAPRECAE2018
